,doc_id,youtube_video_id,start_time_sec,end_time_sec,transcription,title,start_time,end_time,url,total_time,total_words
227,228,xX-iVi0nQ4g,2.7,45.21,big little brother mummy pig daddy picture mummy pig daddy pig new picture peppa george lovely new picture wall leave diy expert house sure course nail wall hang picture good visit granny,daddy puts up a picture,00:00:02.700,00:00:45.210,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.51,32
228,229,xX-iVi0nQ4g,45.75,93.75,grandpa pig late make mess goodbye watch learn properly need tape measure pencil nail break wall daddy need hammer nail stand child watch craftsman work daddy pig knock nail wall,daddy puts up a picture,00:00:45.750,00:01:33.750,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.0,30
229,230,xX-iVi0nQ4g,96.479,131.97,break wall daddy silly peppa easy pie mean daddy pig make big crack wall daddy break wall tiny crack picture hide crack daddy yes nail crack make mess daddy silly peppa,daddy puts up a picture,00:01:36.479,00:02:11.970,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.491,31
230,231,xX-iVi0nQ4g,138.22,211.97,daddy really break wall think mummy notice yes think daddy pig mend wall mummy pig come home brick beep hole brick daddy pig plaster brick pie daddy pig paint wall good new wall mend look mess,daddy puts up a picture,00:02:18.220,00:03:31.970,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,73.75,36
231,232,xX-iVi0nQ4g,212.599,253.209,make goodness clean mummy come tree daddy pig quickly wash tether lack cloth danny pink nikes tool mummy mummy pig home mummy quick pretend happen hello hello yes think,daddy puts up a picture,00:03:32.599,00:04:13.209,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.61,29
232,233,xX-iVi0nQ4g,253.51,276.07,picture excitement daddy pig forget picture good know expert sure quite easy yes look quite easy daddy look really hard shush peppa tell,daddy puts up a picture,00:04:13.510,00:04:36.070,https://www.youtube.com/watch?v=xX-iVi0nQ4g&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.56,23
233,234,cu6xvXv-YTU,2.73,52.05,peppa pig little brother mummy pig beach peppa family beach peppa george love beach lot stuff careful forget sunshade bag towel bucket spade spotty ball good start play need sun cream sun hot peppa,at the beach,00:00:02.730,00:00:52.050,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.32,34
234,235,cu6xvXv-YTU,52.469,96.93,george sun cream let try spotty ball work great spotty ball george know ball catch king george catch dear george little catch ball mind george add peppa like paddle sea yes daddy let water wing,at the beach,00:00:52.469,00:01:36.930,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,44.461,35
235,236,cu6xvXv-YTU,97.95,159.01,look smart water wing george turn turn good play water water cold lovely warm dart daddy pig maybe splash daddy love play beach peppa george love beach love beach peppa george like play bucket spade yes mummy daddy daddy,at the beach,00:01:37.950,00:02:39.010,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.06,39
236,237,cu6xvXv-YTU,160.329,211.84,bury sand good daddy right peppa george bury daddy pig sand steady escape head bite hot straw hat good say straw hat yes daddy nice maybe little sleep george make sand castle peppa,at the beach,00:02:40.329,00:03:31.840,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.511,33
237,238,cu6xvXv-YTU,212.319,249.29,george make sand castle firstly thirst bucket like turn pocket upside tap lift bucket presto sandcastle pesto sandcastle peddler george home time leave stuff let check forget towel speech bag sunshade spotty ball sure,at the beach,00:03:32.319,00:04:09.290,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.971,34
238,239,cu6xvXv-YTU,249.89,277.49,forget course forget hat daddy daddy yes forget daddy pig daddy leave george remember good glad george remember,at the beach,00:04:09.890,00:04:37.490,https://www.youtube.com/watch?v=cu6xvXv-YTU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.6,18
239,240,I41VjHkQKs4,2.7,49.92,peppa pig little brother mummy pig peppa play doll house george play peppa make tea party doll family george mummy daddy military time wash hand george putt doll bed night night george putt,mister skinnylegs,00:00:02.700,00:00:49.920,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.22,33
240,241,I41VjHkQKs4,50.46,83.97,child bed tea tini george like putt doll child come downstairs right day eat cake george listen busy putt doll bed george want blow doll house help tea party george teapot water child come downstairs right mummy come,mister skinnylegs,00:00:50.460,00:01:23.970,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.51,38
241,242,I41VjHkQKs4,87.659,134.12,george teapot water george spider sink george want spider friend george like spider spider like george peppa love play tea party chocolate biscuit study block yesterday sorry mummy eat naughty daddy george putt,mister skinnylegs,00:01:27.659,00:02:14.120,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.461,33
242,243,I41VjHkQKs4,134.569,174.17,spider bed night night george help tea party worry peppa daddy away need panic hello george spider scary away need afraid peppa spider small,mister skinnylegs,00:02:14.569,00:02:54.170,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.601,24
243,244,I41VjHkQKs4,174.709,204.26,hurt worry daddy bedroom quite big fetch mummy pig mummy pig hello mister skinnylegs feel little bite brave like doll house hello child hear little spider bedroom play mummy,mister skinnylegs,00:02:54.709,00:03:24.260,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.551,29
244,245,I41VjHkQKs4,205.97,239.84,mister skinnylegs mister skinnylegs big peppa george like spider night night george putt spider bed george want tea want bed hungry mister skinnylegs like cake peppa afraid spider anymore mummy daddy tea,mister skinnylegs,00:03:25.970,00:03:59.840,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.87,32
245,246,I41VjHkQKs4,240.86,282.56,mister skinnylegs delicious peppa love play tea party tea mister skinnylegs fat want say hello daddy hello mister daddy pig right let mister skinnylegs drink tea look scare daddy course good yes close epiphyte mister scale egg like mister skinnylegs,mister skinnylegs,00:04:00.860,00:04:42.560,https://www.youtube.com/watch?v=I41VjHkQKs4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.7,40
246,247,EL6rvG9qVAc,2.73,55.98,peppa pig little brother mummy pig peppa george shop peppa george like shop george love sit trolley doe peppa daddy sit trolley big trolley peppa help shop goody thing list tomatoes spaghetti onion freek,shopping,00:00:02.730,00:00:55.980,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,53.25,34
247,248,EL6rvG9qVAc,56.969,103.619,george love shop peppa need tomato magazine tomato mummy good peppa trolley bottle good peppa tomato thing list list pea right george,shopping,00:00:56.969,00:01:43.619,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.65,22
248,249,EL6rvG9qVAc,104.07,143.9,cold spaghetti betty spaghetti peppa george favorite food wonder spaghetti way spaghetti spaghetti good peppa spaghetti trolley yes peaky george cold spaghetti petey list peppa crisp crisp list plenty crisp home peppa,shopping,00:01:44.070,00:02:23.900,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.83,32
249,250,EL6rvG9qVAc,144.89,194.75,guess remember george dinosaur dinosaur george dinosaur supermarket thing list onion remember good good nearly list thing list plant list george,shopping,00:02:24.890,00:03:14.750,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.86,21
250,251,EL6rvG9qVAc,196.01,246.12,thing list fruit mind george choose fruit fruit apple orange banana big melon fruit shall george apple orange banana checkout food pay tomato spaghetti onion melon chocolate cake cake chocolate cake list,shopping,00:03:16.010,00:04:06.120,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.11,32
251,252,EL6rvG9qVAc,247.05,275.22,peppa chocolate cake trolley mummy george chocolate cake trolley good think nice pudding daddy pig northy daddy sorry look delicious doe look let pretend list,shopping,00:04:07.050,00:04:35.220,https://www.youtube.com/watch?v=EL6rvG9qVAc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.17,25
252,253,SQktwj7D3Po,2.7,57.329,peppa pig little brother birthday party peppa birthday early morning birthday george wake birthday party daddys magic great george let wait mummy daddy mummy pig daddy pig fast asleep time late oclock,my birthday party,00:00:02.700,00:00:57.329,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.629,32
253,254,SQktwj7D3Po,57.78,103.29,morning yes day darwin okay let birthday start pig daddy pig george peppa birthday present today thank welcome peppa know teddy girl teddy daddy teddy ago love new dress thank welcome teddy,my birthday party,00:00:57.780,00:01:43.290,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.51,32
254,255,SQktwj7D3Po,103.649,137.959,dirty know happen peppa yes friend come birthday party daddy magic yes know magician daddy introduce amaze mysterium amaze mystia yes amaze mysterio daddy practice magic trick week peppa friend candy cat suzy,my birthday party,00:01:43.649,00:02:17.959,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.31,33
255,256,SQktwj7D3Po,138.83,189.13,sheep danny dog rebecca rabbit pedro come child party start daddy pig magic peppa remember say lady gentleman introduce amaze mysterio okay daddy lady gentleman magic daddy trick abracadabra steady trick need,my birthday party,00:02:18.830,00:03:09.130,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.3,32
256,257,SQktwj7D3Po,190.15,229.05,helper audience need young lady hand tell audience suzy sheep okay suzy ball red blue yellow okay secretly choose okay choose yes abracadabra choose yellow abracadabra blue abracadabra,my birthday party,00:03:10.150,00:03:49.050,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.9,28
257,258,SQktwj7D3Po,231.52,288.439,red yes silly magic daddy say color shush peppa tell like trick yes close eye look say magic word abracadabra open eye banana birthday cake blow candle peppa thank birthday pig,my birthday party,00:03:51.520,00:04:48.439,https://www.youtube.com/watch?v=SQktwj7D3Po&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,56.919,31
258,259,huwngEWJ_Wc,2.73,56.579,pig little brother pig mister zebra postman deliver parcel peppa house parcel mister pig thank mister zebra good bye look parcel post guess george say dinosaur parcel far small dinosaur inside think new toy,daddy's movie camera,00:00:02.730,00:00:56.579,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,53.849,34
259,260,huwngEWJ_Wc,57.39,93.36,close know new camera new toy daddy pig right movie camera make movie watch television use daddy bite difficult child use need read instruction bite hard think suzy sheeps mummy movie camera switch like good peppa,daddy's movie camera,00:00:57.390,00:01:33.360,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.97,36
260,261,huwngEWJ_Wc,95.009,126.18,thank purchase movie eager ready shoot movie way turn voice sure thank purchase movie suzy capra press button stop talk thank purchase talk anymore good peppa shall film okay peppa hello peppa pig,daddy's movie camera,00:01:35.009,00:02:06.180,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.171,33
261,262,huwngEWJ_Wc,131.61,192.45,come hello peppa pig hello peppa pig hello peppa pig maybe film new know daddy pig leave room make movie daddy pig wait kitchen mummy pig peppa george make secret movie peek daddy pig george want ready come,daddy's movie camera,00:02:11.610,00:03:12.450,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,60.84,38
262,263,huwngEWJ_Wc,192.98,244.31,movie finish come george make movie paper let george movie george pretend dinosaur girl scary dinosaur yes george frighten frighten george real dinosaur tv dye soul let peppa movie mean daddy pig,daddy's movie camera,00:03:12.980,00:04:04.310,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.33,32
263,264,huwngEWJ_Wc,245.82,278.73,tummy big eat lot cooky tummy big true like cooky eat big tummy okay sweet little brother george mummy pig real daddy pig,daddy's movie camera,00:04:05.820,00:04:38.730,https://www.youtube.com/watch?v=huwngEWJ_Wc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.91,23
264,265,XD3N9CNDma4,2.73,42.059,peppa pig little brother mummy pig school play peppa playgroup play little red riding hood child play practice home peppa little red riding hood mummy pig make costume daddy pig help peppa practice okay peppa say little,school play,00:00:02.730,00:00:42.059,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.329,37
265,266,XD3N9CNDma4,42.78,74.79,red riding hood good visit grandma visit grandma peppa danny dog play big bad wolf granddad dog mummy dog help practice big bear roof try laugh danny bite scary try like stand yes big bad wolf wait,school play,00:00:42.780,00:01:14.790,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.01,37
266,267,XD3N9CNDma4,79.83,115.229,yes really scary pedro pony play hunter rescue peppa big bad wolf hunter pedro bite shy say chase away big bad wolf know teen wolf good petrol rebecca rabbit grandma say mummy let say start play lock cupboard,school play,00:01:19.830,00:01:55.229,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.399,38
267,268,XD3N9CNDma4,115.77,163.94,big bad wolf right end play rescue hunter say thank thank good rebecca come school play lady gentleman welcome play little red riding hood let meet actor sake actor photography play begin,school play,00:01:55.770,00:02:43.940,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.17,32
268,269,XD3N9CNDma4,170.45,208.28,grandma home visitor good big bad good danny dear danny forget say grandma cupboard good cupboard big red wolf pretend kogmaw little red riding hood visit grandma hello peppa daddy photo sorry,school play,00:02:50.450,00:03:28.280,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.83,32
269,270,XD3N9CNDma4,209.48,251.98,peppa carry visit grandma look like grandma yes big eye ask grandma big bad wolf look trust time pedal hunter help help time pedro hunter pedro bite shy pedro like come,school play,00:03:29.480,00:04:11.980,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.5,31
270,271,XD3N9CNDma4,252.4,274.24,yes naughty wolf thank thank bravo picture little good,school play,00:04:12.400,00:04:34.240,https://www.youtube.com/watch?v=XD3N9CNDma4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.84,9
271,272,4cKnoK2KYPc,2.7,54.059,peppa pig little brother mummy pig peppa george playgroup george day george look forward playgroup daddy maybe george smooth playgroup fine peppa mister dinosaur company girl time want play big child george toy,the playgroup,00:00:02.700,00:00:54.059,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.359,33
272,273,4cKnoK2KYPc,55.59,111.96,dear peppa want george playgroup daddy sure george pick fine right kitka bye bye gazelle look child play hello little brother george hello george wish little brother like george really,the playgroup,00:00:55.590,00:01:51.960,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,56.37,30
273,274,4cKnoK2KYPc,114.31,161.29,hello danny dog dinosaur toy dinosaur girl brilliant dinosaur girl dye soul girl really scary brilliant george brother brilliant peppa proud little brother shall george paint picture george good paint good maybe help,the playgroup,00:01:54.310,00:02:41.290,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.98,33
274,275,4cKnoK2KYPc,162.09,213.64,yes good paint flower george today teach paint flower buzz pay big circlin george wrong color pay flower petal george rubbish pay school leave perfect george wrong,the playgroup,00:02:42.090,00:03:33.640,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.55,27
275,276,4cKnoK2KYPc,214.3,258.13,flower good peppa george paint dinosaur girl dine brilliant think george peppa picture wall proud little brother yes yes home time child parent pick door come time yes paint lovely picture,the playgroup,00:03:34.300,00:04:18.130,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.83,31
276,277,4cKnoK2KYPc,259.57,277.2,paint time george sure girl dinosaur picture wait maybe paint dinosaur brilliant yes brilliant brilliant,the playgroup,00:04:19.570,00:04:37.200,https://www.youtube.com/watch?v=4cKnoK2KYPc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,17.63,15
277,278,2sv4-_tKHhY,2.7,57.03,peppa pig little brother george mummy pig daddy mummy pig work mummy pig work computer daddy pig make soup lunch daddy watch mummy computer yes long disturb lot important work today thank daddy mummy pig lot important work,mummy pig at work,00:00:02.700,00:00:57.030,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.33,38
278,279,2sv4-_tKHhY,57.39,94.32,mummy good job sit lap watch work yes sit quietly george love watch mummy work computer mummy play computer game happy madame chicken play happy madame chicken late work mummy help work peppa touch computer george touch,mummy pig at work,00:00:57.390,00:01:34.320,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.93,37
279,280,2sv4-_tKHhY,95.63,134.62,yes george peppa stop sorry mummy let shine jewel today dear computer mean daddy pig daddy pig mummy pig daddy pig mend computer finish lunch mend computer right mummy pig good thing,mummy pig at work,00:01:35.630,00:02:14.620,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.99,32
280,281,2sv4-_tKHhY,136.36,181.93,thank daddy pig daddy pig mend computer maybe switch switch daddy pig mend computer hooray daddy yes bite expert thing daddy shall play computer game happy madame chicken maybe ask mummy pig mummy say,mummy pig at work,00:02:16.360,00:03:01.930,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.57,34
281,282,2sv4-_tKHhY,182.35,262.46,play late good okay know disc turn good computer work,mummy pig at work,00:03:02.350,00:04:22.460,https://www.youtube.com/watch?v=2sv4-_tKHhY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,80.11,10
282,283,jZPzr8v_eDI,2.73,96.39,peppa pig little brother george shake mummy pig study piggy middle george play ball garden peppa want play george wrong catch ball like cheeky little peppa maybe peppa tease george bite peppa,piggy in the middle,00:00:02.730,00:01:36.390,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,93.66,32
283,284,jZPzr8v_eDI,96.57,124.979,tease george really mummy sting catch really good know game teach george catch piggy middle peppa ball stand george stand good throw ball try catch piggy middle mummy piggy middle,piggy in the middle,00:01:36.570,00:02:04.979,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.409,30
284,285,jZPzr8v_eDI,129.2,209.24,cat church miss george catch ball good throw ball peppa try try george throw ball past mummy pig come george ball silly george want copy george big ball peppa turn piggy george george george catch bull george,piggy in the middle,00:02:09.200,00:03:29.240,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,80.04,37
285,286,jZPzr8v_eDI,220.55,272.09,tease george like george noise daddy george little play piggy little sure big daddy watch catch george fair yes george help hand mummy help hand course peppa george george peppa love catch ball george love,piggy in the middle,00:03:40.550,00:04:32.090,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.54,35
286,287,jZPzr8v_eDI,272.75,275.63,catch ball love catch ball,piggy in the middle,00:04:32.750,00:04:35.630,https://www.youtube.com/watch?v=jZPzr8v_eDI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,2.88,5
